ST_NAME,YEAR,AC_NO,POSITION,AC_NAME,AC_TYPE,NAME,SEX,AGE,CATEGORY,PARTY,VOTES
Karnataka,1957,94,1,HONNALI,GEN,H. S. RUDRAPPA,M,,,INC,38042
Karnataka,1957,94,2,HONNALI,GEN,A. S. DUDHYA NAIK (SC),M,,,INC,32014
Karnataka,1957,94,3,HONNALI,GEN,D. PARAEMESHWARAPPA,M,,,PSP,16704
Karnataka,1957,94,4,HONNALI,GEN,H. HALA NAIK (SC),M,,,PSP,11763
Karnataka,1957,94,5,HONNALI,GEN,HANUMAPPA (SC),M,,,IND,5111
Karnataka,1957,94,6,HONNALI,GEN,CHAKADI RAMAPPA (SC),M,,,IND,4250
Karnataka,1957,94,7,HONNALI,GEN,R. YELLAPPA (SC),M,,,IND,3603
Karnataka,1957,94,8,HONNALI,GEN,MALLARAPPA,M,,,IND,3409
Karnataka,1957,95,1,SAGAR,GEN,D. MOOKAPPA,M,,,INC,16473
Karnataka,1957,95,2,SAGAR,GEN,MARIYAPPA,M,,,IND,10911
Karnataka,1957,95,3,SAGAR,GEN,D. P. WODAYAR,M,,,PSP,2858
Karnataka,1957,96,1,TIRTHAHALLI,GEN,A. R. BADRI NARAYAN,M,,,INC,23131
Karnataka,1957,96,2,TIRTHAHALLI,GEN,J. S. GOPALA GOUDA,M,,,IND,14557
Karnataka,1957,97,1,SRINGERI,GEN,KADIDAL MANJAPPA,M,,,INC,
Karnataka,1957,98,1,TARIKERE,GEN,T. R. PARAMESHWARAIAH,M,,,INC,18328
Karnataka,1957,98,2,TARIKERE,GEN,C. M. CHANDRASHEKARAPPA,M,,,IND,14936
Karnataka,1957,99,1,CHIKMAGALUR,SC,A. M. BASAVA GOWDA,M,,,IND,18851
Karnataka,1957,99,2,CHIKMAGALUR,SC,L. H. THIMMA BOVI (SC),M,,,INC,17495
Karnataka,1957,99,3,CHIKMAGALUR,SC,M. HUCHE GOWDA,M,,,INC,17041
Karnataka,1957,99,4,CHIKMAGALUR,SC,G. PUTTASWAMY (SC),M,,,IND,7236
Karnataka,1957,99,5,CHIKMAGALUR,SC,B. M. LAXMANA GOWDA,M,,,PSP,6250
Karnataka,1957,99,6,CHIKMAGALUR,SC,D. NINGAIAH (SC),M,,,PSP,5051
Karnataka,1957,99,7,CHIKMAGALUR,SC,M. V. GURUBASAPPASETTY,M,,,IND,3239
Karnataka,1957,100,1,KADUR,GEN,D. H. RUDRAPPA,M,,,INC,10986
Karnataka,1957,100,2,KADUR,GEN,G. MARULAPPA,M,,,PSP,9448
Karnataka,1957,100,3,KADUR,GEN,K. M. TAMMAIAH,M,,,IND,9207
Karnataka,1957,101,1,ARSIKERE,GEN,A. R. KARISIDDAPPA,M,,,INC,14834
Karnataka,1957,101,2,ARSIKERE,GEN,Y. DHARMAPPA,M,,,IND,10469
Karnataka,1957,101,3,ARSIKERE,GEN,K. M. BASAVARAJ,M,,,PSP,1343
Karnataka,1957,102,1,BELUR,SC,BORANNAGOUDA B. N.,M,,,INC,33144
Karnataka,1957,102,2,BELUR,SC,GURAPPA B. G.,M,,,IND,32755
Karnataka,1957,102,3,BELUR,SC,H. K. SIDDIAH (SC),M,,,INC,28618
Karnataka,1957,102,4,BELUR,SC,KALASIAH (SC),M,,,IND,10720
Karnataka,1957,102,5,BELUR,SC,DEVARAJAIAH (SC),M,,,IND,3715
Karnataka,1957,103,1,ARKALGUD,GEN,PUTTEGOWDA ALIAS PUTTASWAMYY GOWDA,M,,,IND,13831
Karnataka,1957,103,2,ARKALGUD,GEN,G. A. THIMMAPPAGOWDA,M,,,INC,11079
Karnataka,1957,104,1,HASSAN,GEN,K. T. DASAPPA,M,,,IND,16244
Karnataka,1957,104,2,HASSAN,GEN,L. T. KARLE,M,,,INC,13070
Karnataka,1957,104,3,HASSAN,GEN,DYAVEGOWDA,M,,,IND,762
Karnataka,1957,105,1,GANDASI,GEN,DYAVAMMA,F,,,INC,8388
Karnataka,1957,105,2,GANDASI,GEN,H. R. KESHAVAMURTHY,M,,,IND,6746
Karnataka,1957,105,3,GANDASI,GEN,CHICKEGOWDA,M,,,IND,6097
Karnataka,1957,105,4,GANDASI,GEN,B. GANGAPPA,M,,,IND,3168
Karnataka,1957,106,1,SHRAVANABELAGOLA,GEN,N. G. NARASIMHEGOWDA,M,,,PSP,16923
Karnataka,1957,106,2,SHRAVANABELAGOLA,GEN,K. LAKKAPPA,M,,,INC,7086
Karnataka,1957,106,3,SHRAVANABELAGOLA,GEN,S. SHIVAPPA,M,,,IND,4980
Karnataka,1957,106,4,SHRAVANABELAGOLA,GEN,S. L. NARASIMHAIAH,M,,,IND,537
Karnataka,1957,107,1,HOLENARASIPUR,GEN,Y. VEERAPPA,M,,,PSP,17233
Karnataka,1957,107,2,HOLENARASIPUR,GEN,A. G. RAMACHANDRA RAO,M,,,INC,11857
Karnataka,1957,108,1,KRISHNARAJPET,GEN,M. K. BOMME GOWDA,M,,,INC,17419
Karnataka,1957,108,2,KRISHNARAJPET,GEN,N. NANJE GOUDA,M,,,IND,7323
Karnataka,1957,108,3,KRISHNARAJPET,GEN,K. L. NANJAPPA NADIG,M,,,PSP,4497
Karnataka,1957,109,1,PANDAVAPURA,GEN,B. CHAMAIAH,M,,,PSP,12677
Karnataka,1957,109,2,PANDAVAPURA,GEN,DAMAYANTHIYAMMA,F,,,INC,8837
Karnataka,1957,109,3,PANDAVAPURA,GEN,DODDATHIMMEGOWDA,M,,,IND,7339
Karnataka,1957,110,1,SHRIRANGAPATTANA,GEN,A. G. CHUNCHE GOWDA,M,,,IND,18280
Karnataka,1957,110,2,SHRIRANGAPATTANA,GEN,A. G. BANDI GOWDA,M,,,INC,11290
Karnataka,1957,111,1,MANDYA,GEN,G. S. BOMME GOWDA,M,,,IND,17910
Karnataka,1957,111,2,MANDYA,GEN,S. CHANNAIAH,M,,,INC,16035
Karnataka,1957,111,3,MANDYA,GEN,N. L. NAGAPPA,M,,,IND,4309
Karnataka,1957,112,1,MALAVALLI,SC,H. V. VEEREGOWDA,M,,,INC,28454
Karnataka,1957,112,2,MALAVALLI,SC,M. MALLIKARJUNASWAMY (SC),M,,,INC,27102
Karnataka,1957,112,3,MALAVALLI,SC,B. P. NAGARAJA MURTHY,M,,,PSP,12449
Karnataka,1957,112,4,MALAVALLI,SC,M. CHIKKALINGAIAH (SC),M,,,SCF,9723
Karnataka,1957,112,5,MALAVALLI,SC,M. N. VENKATAPPA,M,,,IND,3273
Karnataka,1957,112,6,MALAVALLI,SC,M. V. VENKATAPPA,M,,,IND,1723
Karnataka,1957,113,1,MADDUR,GEN,H. K. VEERANNA GOWDH,M,,,INC,19187
Karnataka,1957,113,2,MADDUR,GEN,S. K. CHIKKANNA,M,,,PSP,12900
Karnataka,1957,114,1,NAGAMANGALA,GEN,T. MARIAPPA,M,,,INC,15985
Karnataka,1957,114,2,NAGAMANGALA,GEN,K. MARIAPPA,M,,,PSP,14607
Karnataka,1957,115,1,TURUVEKERE,GEN,T. SUBRAMANYA,M,,,INC,19313
Karnataka,1957,115,2,TURUVEKERE,GEN,D. SHIVANNAGOWDA,M,,,PSP,12010
Karnataka,1957,116,1,TIPTUR,GEN,K. P. REVANNASIDDAPPA,M,,,PSP,16063
Karnataka,1957,116,2,TIPTUR,GEN,T. G. THIMMEGOWDA,M,,,INC,12026
Karnataka,1957,117,1,CHIKNAYAKANHALLI,GEN,C. K. RAJAIASETTY,M,,,PSP,14856
Karnataka,1957,117,2,CHIKNAYAKANHALLI,GEN,C. H. LINGADEVARU,M,,,INC,12010
Karnataka,1957,117,3,CHIKNAYAKANHALLI,GEN,K. S RAMCHANDRA RAO,M,,,IND,2301
Karnataka,1957,118,1,SIRA,SC,T. TAREGOWDA,M,,,INC,33195
Karnataka,1957,118,2,SIRA,SC,P. ANJANAPPA (SC),M,,,INC,24926
Karnataka,1957,118,3,SIRA,SC,DAVANAM V. SATYANARAYAN,M,,,IND,7022
Karnataka,1957,118,4,SIRA,SC,M. CHANDRASEKHARIAH,M,,,BJS,6926
Karnataka,1957,118,5,SIRA,SC,C. DODDAGOBARI NAIK (SC),M,,,BJS,6739
Karnataka,1957,118,6,SIRA,SC,C. T. HANUMANTHAIAH (SC),M,,,IND,4296
Karnataka,1957,118,7,SIRA,SC,C. J. MUKKANNAPPA,M,,,IND,3956
Karnataka,1957,119,1,GUBBI,GEN,C. J. MUKKANNAPPA,M,,,IND,8521
Karnataka,1957,119,2,GUBBI,GEN,GATTI REVANNA,M,,,INC,6972
Karnataka,1957,119,3,GUBBI,GEN,N. CHANNAPPA,M,,,IND,6373
Karnataka,1957,119,4,GUBBI,GEN,S. REVANNA,M,,,IND,2801
Karnataka,1957,119,5,GUBBI,GEN,H. C. CHANNAPPA,M,,,CPI,964
Karnataka,1957,119,6,GUBBI,GEN,S. N. SRIRANGAPPA,M,,,IND,868
Karnataka,1957,120,1,CHANDRASEKHARAPURA,GEN,N. HUCHAMASTHYGOWDA,M,,,INC,9478
Karnataka,1957,120,2,CHANDRASEKHARAPURA,GEN,G. THAMMANNA,M,,,IND,5940
Karnataka,1957,120,3,CHANDRASEKHARAPURA,GEN,B. G. BHAGAVAN,M,,,PSP,5474
Karnataka,1957,120,4,CHANDRASEKHARAPURA,GEN,PATEL KARIGOWDA,M,,,IND,4056
Karnataka,1957,121,1,KUNIGAL,GEN,T. N. MUDLAGIRIGOWDA,M,,,INC,8371
Karnataka,1957,121,2,KUNIGAL,GEN,ANDANIAH,M,,,IND,6991
Karnataka,1957,121,3,KUNIGAL,GEN,B. THIMMEGOWDA,M,,,IND,5596
Karnataka,1957,121,4,KUNIGAL,GEN,Y. C. NANJUNDAIAH,M,,,BJS,2749
Karnataka,1957,121,5,KUNIGAL,GEN,K. V. KRISHNASWAMY,M,,,CPI,921
Karnataka,1957,122,1,TUMKUR,GEN,G. N. PUTTANNA,M,,,PSP,14055
Karnataka,1957,122,2,TUMKUR,GEN,M. V. RAMA RAO,M,,,INC,12486
Karnataka,1957,122,3,TUMKUR,GEN,T. L. THIMMAPPA,M,,,CPI,1602
Karnataka,1957,123,1,HEBBUR,GEN,K. L. NARASIMHAIAH,M,,,INC,17882
Karnataka,1957,123,2,HEBBUR,GEN,K. LAKKAPPA,M,,,PSP,10409
Karnataka,1957,124,1,MADHUGIRI,SC,MALI MARIYAPPA,M,,,INC,26807
Karnataka,1957,124,2,MADHUGIRI,SC,R. CHANNIGARAMAIAH (SC),M,,,INC,25095
Karnataka,1957,124,3,MADHUGIRI,SC,T. S. SHIVANNA,M,,,PSP,22501
Karnataka,1957,124,4,MADHUGIRI,SC,S. ANJAIAH (SC),M,,,PSP,20682
Karnataka,1957,125,1,GAURIBIDANUR,GEN,K. H. VENKATA REDDY,M,,,IND,25203
Karnataka,1957,125,2,GAURIBIDANUR,GEN,N. C. NAGAIAH REDDY,M,,,INC,11476
Karnataka,1957,125,3,GAURIBIDANUR,GEN,HANUMANTHARAYAPPA,M,,,IND,1114
Karnataka,1957,126,1,CHIKKABALLAPUR,SC,S. MUNI RAJU,M,,,INC,29149
Karnataka,1957,126,2,CHIKKABALLAPUR,SC,C. V. VENKATARAYAPPA,M,,,IND,27947
Karnataka,1957,126,3,CHIKKABALLAPUR,SC,A. MUNIYAPPA (SC),M,,,INC,25652
Karnataka,1957,126,4,CHIKKABALLAPUR,SC,BANDI MUNIYAPPA (SC),M,,,IND,24436
Karnataka,1957,127,1,SIDLAGHATTA,GEN,J. VENKATAPPA,M,,,IND,17490
Karnataka,1957,127,2,SIDLAGHATTA,GEN,S. AVALA REDDY,M,,,INC,12230
Karnataka,1957,128,1,CHINTAMANI,GEN,T. K. GANGI REDDY,M,,,IND,16411
Karnataka,1957,128,2,CHINTAMANI,GEN,M. C. ANJANEYA REDDY,M,,,INC,12595
Karnataka,1957,128,3,CHINTAMANI,GEN,R. NARAYANASWAMY,M,,,PSP,2074
Karnataka,1957,128,4,CHINTAMANI,GEN,B. SREENIVASA RAO,M,,,IND,709
Karnataka,1957,129,1,MULBAGAL,SC,B. L. NARAYANASWAMY,M,,,IND,32662
Karnataka,1957,129,2,MULBAGAL,SC,G. NARAYANA GOWDA,M,,,INC,19327
Karnataka,1957,129,3,MULBAGAL,SC,NARAYANAPPA (SC),M,,,INC,18870
Karnataka,1957,129,4,MULBAGAL,SC,G. NARAYANASWAMY (SC),M,,,IND,16902
Karnataka,1957,129,5,MULBAGAL,SC,A. C. VENKATASWAMY (SC),M,,,IND,2622
Karnataka,1957,129,6,MULBAGAL,SC,GANGAPPA (SC),M,,,IND,1939
Karnataka,1957,130,1,KOLAR,GEN,D. ABDUL RASHEED,M,,,INC,10539
Karnataka,1957,130,2,KOLAR,GEN,P. VENKATAGIRIAPPA,M,,,IND,7825
Karnataka,1957,130,3,KOLAR,GEN,N. GOPALA RAO,M,,,IND,4163
Karnataka,1957,130,4,KOLAR,GEN,ANCHE RAMCHANDRAPPA,M,,,BJS,1058
Karnataka,1957,131,1,KOLAR GOLD FIELD,SC,M. C. NARASIMAN,M,,,CPI,19973
Karnataka,1957,131,2,KOLAR GOLD FIELD,SC,C. M. ARUMUGHAM (SC),M,,,SCF,19548
Karnataka,1957,131,3,KOLAR GOLD FIELD,SC,S. O. BHAGYANATHAN,M,,,INC,13608
Karnataka,1957,131,4,KOLAR GOLD FIELD,SC,T . CHANNAIAH (SC),M,,,INC,13053
Karnataka,1957,131,5,KOLAR GOLD FIELD,SC,DR. A. V. M. SWAMY (SC),M,,,IND,2714
Karnataka,1957,131,6,KOLAR GOLD FIELD,SC,M. E. SAMBASIVAM,M,,,IND,2646
Karnataka,1957,131,7,KOLAR GOLD FIELD,SC,E. SUBRAMANIAM (SC),M,,,IND,1460
Karnataka,1957,132,1,BANGARAPET,GEN,E. NARAYANA GOWDA,M,,,IND,13467
Karnataka,1957,132,2,BANGARAPET,GEN,D. VENKATARAMAIAH,M,,,INC,10563
Karnataka,1957,133,1,MALUR,GEN,H. C. LINGA REDDY,M,,,INC,10490
Karnataka,1957,133,2,MALUR,GEN,M. A. KRISHNAPPA,M,,,IND,8434
Karnataka,1957,134,1,MALLESHWARAM,GEN,PARTHASARATHY T.,M,,,IND,10552
Karnataka,1957,134,2,MALLESHWARAM,GEN,KUMARAN K. S.,M,,,INC,8866
Karnataka,1957,134,3,MALLESHWARAM,GEN,NAGESH RAO A.,M,,,CPI,3006
Karnataka,1957,134,4,MALLESHWARAM,GEN,BALASUNDARAM (SC),M,,,SCF,1320
Karnataka,1957,134,5,MALLESHWARAM,GEN,NANJAPPA (SC),M,,,IND,910
Karnataka,1957,135,1,GANDHI NAGAR,GEN,NAGARATHNAMMA,F,,,INC,12679
Karnataka,1957,135,2,GANDHI NAGAR,GEN,J. LINGAIAH,M,,,IND,4581
Karnataka,1957,135,3,GANDHI NAGAR,GEN,SURYANARAYANA RAO,M,,,CPI,2927
Karnataka,1957,136,1,CHICKPET,GEN,G. E. HOOVER,M,,,IND,10537
Karnataka,1957,136,2,CHICKPET,GEN,R. ANANTHARAMAN,M,,,INC,9825
Karnataka,1957,137,1,CHAMRAJPET,GEN,LAKSHMIDEVI RAMANNA,F,,,INC,7433
Karnataka,1957,137,2,CHAMRAJPET,GEN,M. RANGAIAH NAIDU,M,,,IND,5296
Karnataka,1957,137,3,CHAMRAJPET,GEN,B. T. KEMPANNA,M,,,IND,1722
Karnataka,1957,137,4,CHAMRAJPET,GEN,B. C. RANGAPPA,M,,,IND,580
Karnataka,1957,138,1,BASAVANAGUDI,GEN,L. S. VENKAJI RAO,M,,,INC,10804
Karnataka,1957,138,2,BASAVANAGUDI,GEN,LAKSHNINARAYANA GUPTA C. S.,M,,,IND,4587
Karnataka,1957,138,3,BASAVANAGUDI,GEN,VIMALA,F,,,IND,1580
Karnataka,1957,138,4,BASAVANAGUDI,GEN,THIMMESH PRABHU M. K.,M,,,IND,899
Karnataka,1957,138,5,BASAVANAGUDI,GEN,K. SRINIVASA RAO,M,,,BJS,595
Karnataka,1957,139,1,CUBBONPET,GEN,V. P. DEENADAYALU NAIDU,M,,,INC,9596
Karnataka,1957,139,2,CUBBONPET,GEN,B. NANJAPPA,M,,,IND,8877
Karnataka,1957,140,1,ULSOOR,GEN,GRACE TUCKER,F,,,INC,8977
Karnataka,1957,140,2,ULSOOR,GEN,K. KANNAN,M,,,IND,5047
Karnataka,1957,140,3,ULSOOR,GEN,D. BHASKARAN (SC),M,,,IND,4424
Karnataka,1957,141,1,BROADWAY,GEN,MOHAMMAD SHARIFF,M,,,INC,9159
Karnataka,1957,141,2,BROADWAY,GEN,HAMEED SHAH,M,,,IND,7019
Karnataka,1957,141,3,BROADWAY,GEN,M. NAGARAJ,M,,,IND,1675
Karnataka,1957,142,1,BANGALORE NORTH,SC,K. V. BYREGOWDA,M,,,INC,13462
Karnataka,1957,142,2,BANGALORE NORTH,SC,B. M. ANJANAPPA,M,,,IND,11128
Karnataka,1957,142,3,BANGALORE NORTH,SC,Y. RAMAKRISHNA (SC),M,,,INC,10199
Karnataka,1957,142,4,BANGALORE NORTH,SC,P. KUSTIBASAPPA,M,,,IND,9159
Karnataka,1957,142,5,BANGALORE NORTH,SC,ANANDU (SC),M,,,CPI,4747
Karnataka,1957,142,6,BANGALORE NORTH,SC,M. S. KRISHNAN,M,,,CPI,4353
Karnataka,1957,142,7,BANGALORE NORTH,SC,ANJANAPPA (SC),M,,,IND,1975
Karnataka,1957,143,1,HOSAKOTE,SC,S. R. RAMAIAH (SC),M,,,INC,29100
Karnataka,1957,143,2,HOSAKOTE,SC,RUKMANIAMMA (SC),F,,,INC,24149
Karnataka,1957,143,3,HOSAKOTE,SC,H. V. NANJIAH (SC),M,,,PSP,23143
Karnataka,1957,143,4,HOSAKOTE,SC,B. CHANNABYRE GOWDA,M,,,PSP,20181
Karnataka,1957,144,1,DODDABALLAPUR,GEN,T. SIDDALINGAIYA,M,,,INC,17527
Karnataka,1957,144,2,DODDABALLAPUR,GEN,T. C. GANGADHARAPPA,M,,,BJS,6084
Karnataka,1957,144,3,DODDABALLAPUR,GEN,A. RAMAKRISHNAIAH,M,,,IND,3541
Karnataka,1957,145,1,NELAMANGALA,SC,ALUR HANUMANTHAPPA,M,,,INC,29458
Karnataka,1957,145,2,NELAMANGALA,SC,LOKESVANIRATHA M. HANUMANTHAIAH (SC),M,,,INC,20897
Karnataka,1957,145,3,NELAMANGALA,SC,NANJAPPA,M,,,IND,5399
Karnataka,1957,145,4,NELAMANGALA,SC,M. MUNIYAPPA,M,,,IND,4675
Karnataka,1957,145,5,NELAMANGALA,SC,DUGLE GOWDA,M,,,IND,3201
Karnataka,1957,145,6,NELAMANGALA,SC,V. CHICKAYELLAPPA (SC),M,,,PSP,2761
Karnataka,1957,145,7,NELAMANGALA,SC,THIMMEGOWDA,M,,,PSP,2135
Karnataka,1957,146,1,MAGADI,GEN,B. SINGRI GOWDA,M,,,PSP,16165
Karnataka,1957,146,2,MAGADI,GEN,T. D. MARANNA,M,,,INC,12843
Karnataka,1957,147,1,RAMANAGARAM,GEN,K. HANUMATHAIYA,M,,,INC,20865
Karnataka,1957,147,2,RAMANAGARAM,GEN,B. T. RAMAIAH,M,,,IND,11913
Karnataka,1957,148,1,CHANNAPATNA,GEN,B. K. PUTTARAMAIAH,M,,,PSP,16343
Karnataka,1957,148,2,CHANNAPATNA,GEN,B. J. LINGE GOWDA,M,,,INC,12651
Karnataka,1957,148,3,CHANNAPATNA,GEN,CHOODE GOWDA ALIAS PUTTASWAMY GOWDA,M,,,IND,2930
Karnataka,1957,149,1,VIRUPAKSHIPURA,GEN,S. KARIAPPA,M,,,INC,15484
Karnataka,1957,149,2,VIRUPAKSHIPURA,GEN,B. L. CHANNE GOWDA,M,,,PSP,11027
Karnataka,1957,150,1,KANAKAPURA,GEN,M. LINGE GOWDA,M,,,PSP,15624
Karnataka,1957,150,2,KANAKAPURA,GEN,K. G. THIMME GOWDA,M,,,INC,11459
Karnataka,1957,150,3,KANAKAPURA,GEN,C. M. MAHADEVAIAH,M,,,BJS,2065
Karnataka,1957,150,4,KANAKAPURA,GEN,K. P. MALLESHAN ALIAS MALLESHAIAH,M,,,IND,1620
Karnataka,1957,151,1,BANGALORE SOUTH,SC,A. V. NARASIMHA REDDY,M,,,INC,13702
Karnataka,1957,151,2,BANGALORE SOUTH,SC,R. RANGAPPA REDDY,M,,,IND,13452
Karnataka,1957,151,3,BANGALORE SOUTH,SC,B. BASAVALINGAPPA (SC),M,,,INC,12365
Karnataka,1957,151,4,BANGALORE SOUTH,SC,B. T. KEMPA RAJ (SC),M,,,IND,5449
Karnataka,1957,151,5,BANGALORE SOUTH,SC,C. BASAVIAH,M,,,IND,5333
Karnataka,1957,151,6,BANGALORE SOUTH,SC,SHIVARUDRAPPA,M,,,PSP,2610
Karnataka,1957,151,7,BANGALORE SOUTH,SC,KRISHNAMA RAJU,M,,,CPI,2509
Karnataka,1957,151,8,BANGALORE SOUTH,SC,P. S. CHINNAPPA,M,,,IND,2229
Karnataka,1957,152,1,ANEKAL,GEN,J. C. RAMASWAMI REDDY,M,,,INC,11686
Karnataka,1957,152,2,ANEKAL,GEN,S. SHARABHANNA,M,,,IND,9706
Karnataka,1957,152,3,ANEKAL,GEN,K. APPA REDDY,M,,,IND,4409
Karnataka,1957,153,1,PALAIYAM,GEN,G. VENKATE GOWDA,M,,,IND,17773
Karnataka,1957,153,2,PALAIYAM,GEN,S. C. VIRUPRAKSHAIAH,M,,,INC,10337
Karnataka,1957,154,1,KOLLEGAL,SC,T. P. BORIAH,M,,,INC,27147
Karnataka,1957,154,2,KOLLEGAL,SC,KEMPAMMA (SC),F,,,INC,20286
Karnataka,1957,154,3,KOLLEGAL,SC,K. P. SHANTHA MURTHY,M,,,PSP,15577
Karnataka,1957,154,4,KOLLEGAL,SC,V. R. PUTTARAJU (SC),M,,,PSP,14424
Karnataka,1957,154,5,KOLLEGAL,SC,N. BASAVARAJU (SC),M,,,IND,8138
Karnataka,1957,155,1,T.NARASIPUR,GEN,M. RAJASEKHARA MURTHY,M,,,INC,14028
Karnataka,1957,155,2,T.NARASIPUR,GEN,S. SREENIVASA IYENGER,M,,,PSP,11448
Karnataka,1957,156,1,MYSORE CITY,GEN,K. S. SURYANARAYANA RAO,M,,,INC,7366
Karnataka,1957,156,2,MYSORE CITY,GEN,L. SRIKANTHIAH,M,,,IND,5626
Karnataka,1957,156,3,MYSORE CITY,GEN,M. C. MAHADEVASWAMY,M,,,IND,2532
Karnataka,1957,156,4,MYSORE CITY,GEN,VEDANTA HEMMIGE,M,,,PSP,1799
Karnataka,1957,156,5,MYSORE CITY,GEN,SRIKANTASHARMA,M,,,IND,1699
Karnataka,1957,156,6,MYSORE CITY,GEN,B. K. VISHWANATH,M,,,IND,1203
Karnataka,1957,157,1,MYSORE CITY NORTH,GEN,A. MOHAMAD SAIT,M,,,IND,7400
Karnataka,1957,157,2,MYSORE CITY NORTH,GEN,AHMAD ALI KHAN,M,,,INC,7174
Karnataka,1957,157,3,MYSORE CITY NORTH,GEN,B. K. PUTTAIAH,M,,,PSP,3860
Karnataka,1957,157,4,MYSORE CITY NORTH,GEN,A. RAMANNA,M,,,IND,1256
Karnataka,1957,157,5,MYSORE CITY NORTH,GEN,M. N. UGRAPPA,M,,,CPI,771
Karnataka,1957,158,1,MYSORE,GEN,K. PUTTASWAMY,M,,,INC,11753
Karnataka,1957,158,2,MYSORE,GEN,V. SRIKANTAPPA,M,,,PSP,5755
Karnataka,1957,158,3,MYSORE,GEN,T. C. HONNAPPA,M,,,IND,4160
Karnataka,1957,159,1,NANJANGUD,GEN,P. MAHADEVAIAH,M,,,INC,15391
Karnataka,1957,159,2,NANJANGUD,GEN,B. N. S. ARADHYA,M,,,PSP,8955
Karnataka,1957,160,1,BILIGERE,GEN,G. M. CHINNASWAMY,M,,,IND,6476
Karnataka,1957,160,2,BILIGERE,GEN,J. B. MALLARADHYA,M,,,PSP,5857
Karnataka,1957,160,3,BILIGERE,GEN,H. MADAPPA,M,,,INC,3885
Karnataka,1957,160,4,BILIGERE,GEN,C. DEVAIAH (SC),M,,,IND,3368
Karnataka,1957,161,1,CHAMARAJANAGAR,SC,U. M. MADAPPA,M,,,PSP,21648
Karnataka,1957,161,2,CHAMARAJANAGAR,SC,B RACHIAH (SC),M,,,INC,18874
Karnataka,1957,161,3,CHAMARAJANAGAR,SC,B. BASAVAIAH (SC),M,,,PSP,18832
Karnataka,1957,161,4,CHAMARAJANAGAR,SC,VENKATARANGANAIKA,M,,,INC,16413
Karnataka,1957,161,5,CHAMARAJANAGAR,SC,M. PUTTAMADAIAH (SC),M,,,IND,3721
Karnataka,1957,161,6,CHAMARAJANAGAR,SC,M. PUTTADEVIAH (SC),M,,,IND,2554
Karnataka,1957,162,1,GUNDLUPET,GEN,K. S. NAGARATHNAMMA,F,,,IND,24955
Karnataka,1957,162,2,GUNDLUPET,GEN,H. K. SHIVARUDRAPA,M,,,INC,13053
Karnataka,1957,163,1,HUNSUR,SC,D. DEVARAJ URS,M,,,INC,21259
Karnataka,1957,163,2,HUNSUR,SC,N. RACHIAH (SC),M,,,INC,20583
Karnataka,1957,163,3,HUNSUR,SC,K. LINGAPPA,M,,,IND,19874
Karnataka,1957,163,4,HUNSUR,SC,S. KUNTAIAH (SC),M,,,IND,13333
Karnataka,1957,163,5,HUNSUR,SC,R. PEERANNA (SC),M,,,PSP,6573
Karnataka,1957,163,6,HUNSUR,SC,B. V. RAMA RAO SINDHE,M,,,BJS,6430
Karnataka,1957,164,1,KRISHNARAJANAGARA,GEN,H. M. CHANNABASAPPA,M,,,INC,18615
Karnataka,1957,164,2,KRISHNARAJANAGARA,GEN,K. S. GOWDAIAH,M,,,IND,12659
Karnataka,1957,164,3,KRISHNARAJANAGARA,GEN,H. B. KENCHE GOWDA,M,,,IND,1436
Karnataka,1957,164,4,KRISHNARAJANAGARA,GEN,C. L. VEERATHAIAH,M,,,PSP,1171
Karnataka,1957,165,1,PIRIYAPATNA,GEN,N. R. SOMANNA,M,,,INC,19714
Karnataka,1957,165,2,PIRIYAPATNA,GEN,T. VENKATARAM,M,,,IND,9244
Karnataka,1957,166,1,VIRAJPET,GEN,C. M. POONACHA,M,,,INC,18223
Karnataka,1957,166,2,VIRAJPET,GEN,KOLERA KARUMBAYYA,M,,,PSP,15002
Karnataka,1957,167,1,MERCARA,GEN,K. MALLAPA,M,,,INC,20039
Karnataka,1957,167,2,MERCARA,GEN,AIYAPPA Y. T.,M,,,CPI,14947
Karnataka,1957,167,3,MERCARA,GEN,D. S. DEVASHETTY,M,,,IND,3772
Karnataka,1957,168,1,PUTTUR,ST,NAIK SUBBAYA (ST),M,,,INC,29763
Karnataka,1957,168,2,PUTTUR,ST,GOWDA VENKATARAMANA K.,M,,,INC,28691
Karnataka,1957,168,3,PUTTUR,ST,BHAT RAMA K.,M,,,BJS,11684
Karnataka,1957,168,4,PUTTUR,ST,NAIK AITHAPPA (ST),M,,,BJS,10759
Karnataka,1957,168,5,PUTTUR,ST,RAI SANJEEVA K.,M,,,CPI,8881
Karnataka,1957,169,1,BELTHANGADY,GEN,HEGGADE RATNAVARMA,M,,,INC,20563
Karnataka,1957,169,2,BELTHANGADY,GEN,SHENOY RAMANATH,M,,,IND,8920
Karnataka,1957,170,1,PANEMANGALORE,GEN,DR. ALVA NAGAPPA K.,M,,,INC,19533
Karnataka,1957,170,2,PANEMANGALORE,GEN,KRISHNAPPA M. H.,M,,,CPI,13782
Karnataka,1957,171,1,MANGALORE I,GEN,VAIKUNTA BALIGA,M,,,INC,16365
Karnataka,1957,171,2,MANGALORE I,GEN,SHANTHARAMA PAI,M,,,CPI,10364
Karnataka,1957,171,3,MANGALORE I,GEN,LAURA PAIS,M,,,IND,4766
