,ST_NAME,YEAR,AC_NO,POSITION,AC_NAME,AC_TYPE,NAME,SEX,AGE,CATEGORY,PARTY,VOTES
2328,Karnataka,1972,97,1,MADDUR,GEN,A. D. BILI GOWDA,M,,,INC,27550.0
2329,Karnataka,1972,97,2,MADDUR,GEN,M. MANCHEGOWDA,M,,,IND,23458.0
2330,Karnataka,1972,97,3,MADDUR,GEN,K. RAJU,M,,,NCO,4940.0
2331,Karnataka,1972,97,4,MADDUR,GEN,B. T. SRINIVASAGOWDA,M,,,BJS,807.0
2332,Karnataka,1972,98,1,KIRUGAVALU,GEN,G. MADEGOWDA,M,,,NCO,25829.0
2333,Karnataka,1972,98,2,KIRUGAVALU,GEN,K. N. NAGEGOWDA,M,,,INC,23819.0
2334,Karnataka,1972,98,3,KIRUGAVALU,GEN,DEVAISH,M,,,IND,493.0
2335,Karnataka,1972,98,4,KIRUGAVALU,GEN,M. M. ANVCHAIAH,M,,,IND,451.0
2336,Karnataka,1972,99,1,MALAVALLI,SC,M. MALLIKARJUNASWAMY,M,,,INC,26231.0
2337,Karnataka,1972,99,2,MALAVALLI,SC,D. RUDRAIAH,M,,,NCO,14717.0
2338,Karnataka,1972,100,1,MANDYA,GEN,M .H. BORAUIAH,M,,,INC,28552.0
2339,Karnataka,1972,100,2,MANDYA,GEN,K. V. SHANKARAGOWDA,M,,,NCO,28405.0
2340,Karnataka,1972,100,3,MANDYA,GEN,S. K. GUNDU RAO,M,,,BJS,953.0
2341,Karnataka,1972,101,1,SHRIRANGAPATTANA,GEN,DAMAYANTHI BORE GOWDA,M,,,INC,25965.0
2342,Karnataka,1972,101,2,SHRIRANGAPATTANA,GEN,A. C. SRIKANTAIAH,M,,,NCO,18826.0
2343,Karnataka,1972,101,3,SHRIRANGAPATTANA,GEN,B. BOUDA BORS GOWDA,M,,,IND,10801.0
2344,Karnataka,1972,102,1,PANDAVAPURA,GEN,D. HALAGE GOWDA,M,,,INC,36900.0
2345,Karnataka,1972,102,2,PANDAVAPURA,GEN,K. M. KENGE GOWDA,M,,,NCO,15156.0
2346,Karnataka,1972,103,1,KRISHNARAJPET,GEN,S. M. LNIGAPPA,M,,,INC,29424.0
2347,Karnataka,1972,103,2,KRISHNARAJPET,GEN,M. K. BOMMOGNOA,M,,,IND,15410.0
2348,Karnataka,1972,104,1,HANUR,GEN,R. RACHE GOWDA,M,,,INC,25887.0
2349,Karnataka,1972,104,2,HANUR,GEN,H. NA APPA,M,,,NCO,21930.0
2350,Karnataka,1972,105,1,KOLLEGAL,SC,M. SIDDAMADAIAH,M,,,INC,21455.0
2351,Karnataka,1972,105,2,KOLLEGAL,SC,R. BHARANAIAH,M,,,NCO,13667.0
2352,Karnataka,1972,105,3,KOLLEGAL,SC,SHIVASHANKAR N. MADAIAH,M,,,BJS,2764.0
2353,Karnataka,1972,106,1,BANNUR,GEN,K. MADE GOWDA,M,,,NCO,21880.0
2354,Karnataka,1972,106,2,BANNUR,GEN,T. P. HORIAH,M,,,INC,20809.0
2355,Karnataka,1972,106,3,BANNUR,GEN,M. KEMPAIAH,M,,,IND,1663.0
2356,Karnataka,1972,107,1,T.NARASIPUR,GEN,M. RAJASHEKHARA MURTHY,M,,,NCO,24002.0
2357,Karnataka,1972,107,2,T.NARASIPUR,GEN,K. KEMPEERE GOWDA,M,,,INC,20178.0
2358,Karnataka,1972,107,3,T.NARASIPUR,GEN,K. VENKATESHAN,M,,,BJS,732.0
2359,Karnataka,1972,108,1,KRISHNARAJA,GEN,D. SURYANARAYANA,M,,,INC,14150.0
2360,Karnataka,1972,108,2,KRISHNARAJA,GEN,H. GANGADHARAN,M,,,BJS,5994.0
2361,Karnataka,1972,108,3,KRISHNARAJA,GEN,M. VENKATALINGAIAH,M,,,IND,3502.0
2362,Karnataka,1972,108,4,KRISHNARAJA,GEN,B. A. BELLIAPPA,M,,,CPM,3122.0
2363,Karnataka,1972,108,5,KRISHNARAJA,GEN,SRIKANTA SHARMA,M,,,IND,2367.0
2364,Karnataka,1972,108,6,KRISHNARAJA,GEN,VEDANTA HEMMIGE,M,,,SOP,1414.0
2365,Karnataka,1972,108,7,KRISHNARAJA,GEN,K. SIDDAIAH,M,,,NCO,1236.0
2366,Karnataka,1972,108,8,KRISHNARAJA,GEN,H. K. ANANTHA,M,,,IND,245.0
2367,Karnataka,1972,108,9,KRISHNARAJA,GEN,T. ANANTHA RAO,M,,,SWA,100.0
2368,Karnataka,1972,109,1,NARASIMHARAJA,GEN,AZEEZ SAIT,M,,,INC,17784.0
2369,Karnataka,1972,109,2,NARASIMHARAJA,GEN,A. RAMANNA,M,,,JPP,5454.0
2370,Karnataka,1972,109,3,NARASIMHARAJA,GEN,RASHEED AHMED KHAN,M,,,IND,3355.0
2371,Karnataka,1972,109,4,NARASIMHARAJA,GEN,MYNAA GOPALAKISHNA,M,,,IND,869.0
2372,Karnataka,1972,109,5,NARASIMHARAJA,GEN,B. H. KHALIL KHAN,M,,,IND,143.0
2373,Karnataka,1972,109,6,NARASIMHARAJA,GEN,M. R. R. BHAGAVATAR,M,,,IND,102.0
2374,Karnataka,1972,110,1,CHAMUNDESHWARI,GEN,K. PUTTASWAMY,M,,,INC,20981.0
2375,Karnataka,1972,110,2,CHAMUNDESHWARI,GEN,K. JAVARE GOWDA,M,,,IND,10849.0
2376,Karnataka,1972,110,3,CHAMUNDESHWARI,GEN,M. B. BEERAAPA,M,,,BJS,3620.0
2377,Karnataka,1972,110,4,CHAMUNDESHWARI,GEN,M. N. THIMMAIAH,M,,,SOP,2188.0
2378,Karnataka,1972,111,1,NANJANGUD,GEN,K. B. SHIVIAH,M,,,INC,16334.0
2379,Karnataka,1972,111,2,NANJANGUD,GEN,SLRIKANTAIAH,M,,,IND,9212.0
2380,Karnataka,1972,111,3,NANJANGUD,GEN,JAVAKARIAH SOSALE,M,,,NCO,6484.0
2381,Karnataka,1972,111,4,NANJANGUD,GEN,L. NAGAPPA,M,,,IND,1888.0
2382,Karnataka,1972,112,1,BILIGERE,GEN,N. S. GURUSIDDAPPA,M,,,IND,17105.0
2383,Karnataka,1972,112,2,BILIGERE,GEN,M. KRISHNAIAH,M,,,INC,16540.0
2384,Karnataka,1972,112,3,BILIGERE,GEN,N. S. VEERASBHADRAIAH,M,,,IND,1789.0
2385,Karnataka,1972,112,4,BILIGERE,GEN,R. RAJANAIKA,M,,,IND,699.0
2386,Karnataka,1972,113,1,SANTHEMARAHALLI,SC,K. SIDDIAH,M,,,INC,14769.0
2387,Karnataka,1972,113,2,SANTHEMARAHALLI,SC,B. BA AVANNA,M,,,NCO,8112.0
2388,Karnataka,1972,113,3,SANTHEMARAHALLI,SC,N. BASAVARAJU,M,,,IND,1912.0
2389,Karnataka,1972,113,4,SANTHEMARAHALLI,SC,M. MADIAH,M,,,SOP,1119.0
2390,Karnataka,1972,114,1,CHAMARAJANAGAR,GEN,S. PUTTASWAMY,M,,,INC,24218.0
2391,Karnataka,1972,114,2,CHAMARAJANAGAR,GEN,M. C. BASAPPA,M,,,NCO,22764.0
2392,Karnataka,1972,114,3,CHAMARAJANAGAR,GEN,M SRIKANTIAH,M,,,BJS,1039.0
2393,Karnataka,1972,115,1,GUNDLUPET,GEN,K. S. NAGARATHANAMMA,M,,,INC,30055.0
2394,Karnataka,1972,115,2,GUNDLUPET,GEN,B. BASAPPA,M,,,NCO,20255.0
2395,Karnataka,1972,116,1,HEGGADADEVANKOTE,SC,R. PEERANNA,M,,,NCO,21859.0
2396,Karnataka,1972,116,2,HEGGADADEVANKOTE,SC,H. B. CHALUVAIAH,M,,,INC,20628.0
2397,Karnataka,1972,117,1,HUNSUR,GEN,U. KARIYAPPA GOWDA,M,,,INC,25711.0
2398,Karnataka,1972,117,2,HUNSUR,GEN,H. HOMBE GOWDA,M,,,NCO,11960.0
2399,Karnataka,1972,117,3,HUNSUR,GEN,S. SANJEEVAIAH,M,,,IND,8093.0
2400,Karnataka,1972,117,4,HUNSUR,GEN,M. L. NANJARAJE URS,M,,,IND,2667.0
2401,Karnataka,1972,117,5,HUNSUR,GEN,MAHADEVARAO KADAM,M,,,BJS,940.0
2402,Karnataka,1972,117,6,HUNSUR,GEN,K. R. SHIVARAME GOWDA,M,,,IND,525.0
2403,Karnataka,1972,118,1,KRISHNARAJANAGARA,GEN,H. B. KENCHEGOWDA,M,,,INC,15604.0
2404,Karnataka,1972,118,2,KRISHNARAJANAGARA,GEN,H. L. THIMMEGOWDA,M,,,NCO,10526.0
2405,Karnataka,1972,118,3,KRISHNARAJANAGARA,GEN,M. BASAVARAJU,M,,,IND,9395.0
2406,Karnataka,1972,118,4,KRISHNARAJANAGARA,GEN,G. S. GANGAIAH,M,,,IND,2775.0
2407,Karnataka,1972,118,5,KRISHNARAJANAGARA,GEN,KEMPEGOWDA,M,,,SWA,1082.0
2408,Karnataka,1972,118,6,KRISHNARAJANAGARA,GEN,LAKSHMANEGOWDA,M,,,IND,881.0
2409,Karnataka,1972,118,7,KRISHNARAJANAGARA,GEN,M. A. JAVAREGOWDA,M,,,IND,690.0
2410,Karnataka,1972,118,8,KRISHNARAJANAGARA,GEN,L. K. SIDDAPPA,M,,,IND,249.0
2411,Karnataka,1972,119,1,PIRIYAPATNA,GEN,H. M. CHANNABASAPPA,M,,,INC,26027.0
2412,Karnataka,1972,119,2,PIRIYAPATNA,GEN,K. P. KARIYAPPA,M,,,NCO,20611.0
2413,Karnataka,1972,120,1,VIRAJPET,ST,G. K. SUBBAIAH,M,,,INC,20023.0
2414,Karnataka,1972,120,2,VIRAJPET,ST,N. LOKAYYA NAIK,M,,,BJS,10866.0
2415,Karnataka,1972,120,3,VIRAJPET,ST,M. K. NARAYANA,M,,,IND,537.0
2416,Karnataka,1972,121,1,MERCARA,GEN,A. M. BELLAIPPA,M,,,INC,24442.0
2417,Karnataka,1972,121,2,MERCARA,GEN,D. A. CHINNAPPA,M,,,NCO,8109.0
2418,Karnataka,1972,121,3,MERCARA,GEN,POKKULANDA APPAJI,M,,,BJS,6689.0
2419,Karnataka,1972,121,4,MERCARA,GEN,K. D. KARIAPPA,M,,,SWA,680.0
2420,Karnataka,1972,121,5,MERCARA,GEN,P. C. ROSY JOHN,M,,,IND,628.0
2421,Karnataka,1972,122,1,SOMWARPET,GEN,R. GUNDU RAO,M,,,INC,23448.0
2422,Karnataka,1972,122,2,SOMWARPET,GEN,C. K. KALAPPA,M,,,NCO,13489.0
2423,Karnataka,1972,122,3,SOMWARPET,GEN,B. N. VENKATARAMANA,M,,,CPM,3225.0
2424,Karnataka,1972,122,4,SOMWARPET,GEN,D. S. MANJUNATH,M,,,BJS,1530.0
2425,Karnataka,1972,123,1,BELUR,SC,S. H. PUTTARANGANATH,M,,,INC,18283.0
2426,Karnataka,1972,123,2,BELUR,SC,B. H. LAKSHMANAIAH,M,,,NCO,11068.0
2427,Karnataka,1972,123,3,BELUR,SC,CHANNAKESHAVAIAH,M,,,SWA,1367.0
2428,Karnataka,1972,124,1,ARSIKERE,GEN,H. S. SIDDAPPA,M,,,NCO,23026.0
2429,Karnataka,1972,124,2,ARSIKERE,GEN,GANGADHARAPPA,M,,,INC,21925.0
2430,Karnataka,1972,124,3,ARSIKERE,GEN,N. M. BASAVARAJ,M,,,BJS,1668.0
2431,Karnataka,1972,124,4,ARSIKERE,GEN,PAPIAH,M,,,IND,837.0
2432,Karnataka,1972,124,5,ARSIKERE,GEN,BASAPPA ODEYAR,M,,,IND,745.0
2433,Karnataka,1972,125,1,GANDASI,GEN,M. NANJEGOWDA,M,,,INC,14502.0
2434,Karnataka,1972,125,2,GANDASI,GEN,B. NANJAPPA,M,,,IND,8781.0
2435,Karnataka,1972,125,3,GANDASI,GEN,D. T. BASAVARAJU,M,,,BJS,8441.0
2436,Karnataka,1972,125,4,GANDASI,GEN,RANGASWAMY,M,,,SWA,2878.0
2437,Karnataka,1972,125,5,GANDASI,GEN,DYAVAMMA,M,,,NCO,2792.0
2438,Karnataka,1972,126,1,SHRAVANABELAGOLA,GEN,H. C. SRIKANTAIAH,M,,,IND,30308.0
2439,Karnataka,1972,126,2,SHRAVANABELAGOLA,GEN,SAKUNTALAMMA,M,,,INC,18174.0
2440,Karnataka,1972,126,3,SHRAVANABELAGOLA,GEN,G. S. THYAGARAJU,M,,,IND,994.0
2441,Karnataka,1972,126,4,SHRAVANABELAGOLA,GEN,N. G. KEMPEGOWDA,M,,,IND,458.0
2442,Karnataka,1972,127,1,HOLENARASIPUR,GEN,H. D. DEVEGOWDA,M,,,NCO,26639.0
2443,Karnataka,1972,127,2,HOLENARASIPUR,GEN,K. KUHARASWAMY,M,,,INC,20475.0
2444,Karnataka,1972,127,3,HOLENARASIPUR,GEN,D. S MAHADEVAPPA,M,,,SWA,1295.0
2445,Karnataka,1972,127,4,HOLENARASIPUR,GEN,M. NANUNDAPPA,M,,,IND,1102.0
2446,Karnataka,1972,128,1,ARKALGUD,GEN,H. N. NANJEGOWDA,M,,,INC,24441.0
2447,Karnataka,1972,128,2,ARKALGUD,GEN,K .B. MALLAPPA,M,,,NCO,8251.0
2448,Karnataka,1972,128,3,ARKALGUD,GEN,RAMAIAH,M,,,SWA,4547.0
2449,Karnataka,1972,128,4,ARKALGUD,GEN,V. N. SALIGRAM,M,,,IND,2637.0
2450,Karnataka,1972,128,5,ARKALGUD,GEN,A. G. ANNAIAH,M,,,IND,1732.0
2451,Karnataka,1972,128,6,ARKALGUD,GEN,T. B. KALUANABASAPPA,M,,,BJS,1126.0
2452,Karnataka,1972,129,1,HASSAN,GEN,K. H. HANUMEGOWDA,M,,,NCO,20464.0
2453,Karnataka,1972,129,2,HASSAN,GEN,G. A. THIMMAPPAGOWDA,M,,,INC,18083.0
2454,Karnataka,1972,129,3,HASSAN,GEN,B. L. KRISHNA MURTHY,M,,,BJS,2473.0
2455,Karnataka,1972,130,1,SAKLESHPUR,GEN,K. M. RUDRAPPA,M,,,INC,27233.0
2456,Karnataka,1972,130,2,SAKLESHPUR,GEN,M.N. VENKATARAMANA,M,,,NCO,10046.0
2457,Karnataka,1972,130,3,SAKLESHPUR,GEN,D. S. LOKESHA,M,,,BJS,4025.0
2458,Karnataka,1972,130,4,SAKLESHPUR,GEN,PUTTAIAH,M,,,SWA,1807.0
2459,Karnataka,1972,131,1,SULLIA,SC,P. D. BANGERA,M,,,INC,23089.0
2460,Karnataka,1972,131,2,SULLIA,SC,MUNDARA,M,,,BJS,11802.0
2461,Karnataka,1972,131,3,SULLIA,SC,K. SUBBAYYA NAIKA,M,,,IND,1246.0
2462,Karnataka,1972,131,4,SULLIA,SC,U. NARASAYYA,M,,,IND,499.0
2463,Karnataka,1972,132,1,PUTTUR,GEN,A. SHANKARA ALVA,M,,,INC,29630.0
2464,Karnataka,1972,132,2,PUTTUR,GEN,K. RA A. BHAT,M,,,BJS,15695.0
2465,Karnataka,1972,132,3,PUTTUR,GEN,PARAMESHWARA,M,,,NCO,4353.0
2466,Karnataka,1972,132,4,PUTTUR,GEN,PADMANABHA PAI,M,,,IND,2566.0
2467,Karnataka,1972,132,5,PUTTUR,GEN,P. NEMIRAJ,M,,,SWA,269.0
2468,Karnataka,1972,133,1,BELTHANGADY,GEN,K. SUBRAMANYA GOWDA,M,,,INC,24126.0
2469,Karnataka,1972,133,2,BELTHANGADY,GEN,K. CHIDANANDA,M,,,NCO,8004.0
2470,Karnataka,1972,133,3,BELTHANGADY,GEN,NEMIRAJA SHETTY,M,,,BJS,6714.0
2471,Karnataka,1972,133,4,BELTHANGADY,GEN,K. V. YELACHITHAYA,M,,,CPM,2220.0
2472,Karnataka,1972,133,5,BELTHANGADY,GEN,ISHWARA BHAT,M,,,SWA,552.0
2473,Karnataka,1972,134,1,BANTVAL,GEN,B. V. KAKKILAYA,M,,,CPI,30031.0
2474,Karnataka,1972,134,2,BANTVAL,GEN,A. RUKMAYA POOJARI,M,,,BJS,11762.0
2475,Karnataka,1972,134,3,BANTVAL,GEN,SHEIK IBRAHIM SAHEB,M,,,IND,3843.0
2476,Karnataka,1972,134,4,BANTVAL,GEN,S. I. J. MORAS,M,,,IND,1972.0
2477,Karnataka,1972,134,5,BANTVAL,GEN,ISHWARA BHAT PARPAKAJE,M,,,SOP,434.0
2478,Karnataka,1972,135,1,MANGALORE I,GEN,ADDY SALDANHA,M,,,INC,21994.0
2479,Karnataka,1972,135,2,MANGALORE I,GEN,C. G. KAMATH,M,,,BJS,8476.0
2480,Karnataka,1972,135,3,MANGALORE I,GEN,P. RAMACHANDRA RAO,M,,,CPM,6652.0
2481,Karnataka,1972,135,4,MANGALORE I,GEN,S. K. AMIN,M,,,NCO,6418.0
2482,Karnataka,1972,135,5,MANGALORE I,GEN,JOSEPH ARANHA,M,,,IND,674.0
2483,Karnataka,1972,136,1,MANGALORE II,GEN,FAREED U. T.,M,,,INC,30048.0
2484,Karnataka,1972,136,2,MANGALORE II,GEN,A.KRISHNA SHETTY,M,,,CPM,14383.0
2485,Karnataka,1972,136,3,MANGALORE II,GEN,K. NARAYANA SHETTY,M,,,BJS,6227.0
2486,Karnataka,1972,136,4,MANGALORE II,GEN,LOUELLA LOBO,M,,,SWA,2031.0
2487,Karnataka,1972,136,5,MANGALORE II,GEN,M. A. KHADER,M,,,NCO,1654.0
2488,Karnataka,1972,136,6,MANGALORE II,GEN,A. RAMAMCHANDRA,M,,,IND,1518.0
2489,Karnataka,1972,137,1,SURATHKAL,GEN,B. SUBBAYYA SHETTY,M,,,INC,27720.0
2490,Karnataka,1972,137,2,SURATHKAL,GEN,RATHANKUMAR KATTEMAR,M,,,SWA,6148.0
2491,Karnataka,1972,137,3,SURATHKAL,GEN,RAGHUNATH KOTENKAR,M,,,BJS,5254.0
2492,Karnataka,1972,137,4,SURATHKAL,GEN,PRABHAKARA RAI,M,,,NCO,3257.0
2493,Karnataka,1972,137,5,SURATHKAL,GEN,K. VENKAT RAO,M,,,IND,732.0
2494,Karnataka,1972,138,1,KAPU,GEN,B. BHASKER SHETTY,M,,,INC,25358.0
2495,Karnataka,1972,138,2,KAPU,GEN,K. MUDDU SUVARNA,M,,,IND,13504.0
2496,Karnataka,1972,138,3,KAPU,GEN,PERODY VITTAL SHETTY,M,,,IND,1183.0
2497,Karnataka,1972,138,4,KAPU,GEN,M .S. DAYAKARA,M,,,SOP,514.0
2498,Karnataka,1972,138,5,KAPU,GEN,AIKALA SANJEEVANATH,M,,,IND,170.0
2499,Karnataka,1972,139,1,UDUPI,GEN,MANORAMA MADHVARAI,M,,,INC,26020.0
2500,Karnataka,1972,139,2,UDUPI,GEN,V. S. ACHARYA,M,,,BJS,11076.0
2501,Karnataka,1972,139,3,UDUPI,GEN,SURENDRANATH MALPE,M,,,IND,3536.0
2502,Karnataka,1972,139,4,UDUPI,GEN,SRIDHAR M. KALMADY,M,,,IND,2531.0
2503,Karnataka,1972,139,5,UDUPI,GEN,PERODY VITTAL SHETTY,M,,,IND,919.0
2504,Karnataka,1972,139,6,UDUPI,GEN,GOVINDA SHETTY,M,,,SOP,403.0
2505,Karnataka,1972,140,1,BRAHMAVAR,GEN,JAYAPRAKASH S KOLKEBAIL,M,,,INC,22421.0
2506,Karnataka,1972,140,2,BRAHMAVAR,GEN,M. M. HEGDE,M,,,NCO,7846.0
2507,Karnataka,1972,140,3,BRAHMAVAR,GEN,K. MAHABALESHWARA ADIGA,M,,,BJS,6360.0
2508,Karnataka,1972,140,4,BRAHMAVAR,GEN,PERODY VITTAL SHETTY,M,,,IND,1845.0
2509,Karnataka,1972,141,1,KUNDAPURA,GEN,WINNIFGED E. FERNANDES,M,,,INC,18776.0
2510,Karnataka,1972,141,2,KUNDAPURA,GEN,SANJEEVA SHETTY,M,,,NCO,16954.0
2511,Karnataka,1972,141,3,KUNDAPURA,GEN,ABRAHAM KARKADA,M,,,CPM,3350.0
2512,Karnataka,1972,142,1,BYNDOOR,GEN,A. G. KODGI,M,,,INC,29496.0
2513,Karnataka,1972,142,2,BYNDOOR,GEN,D. GANAPAYYA,M,,,IND,6104.0
2514,Karnataka,1972,142,3,BYNDOOR,GEN,S. V. PAI,M,,,BJS,5489.0
2515,Karnataka,1972,143,1,KARKAL,GEN,M. VEERAPPA MOILY,M,,,INC,25360.0
2516,Karnataka,1972,143,2,KARKAL,GEN,SUNDER HEGDE,M,,,NCO,5224.0
2517,Karnataka,1972,143,3,KARKAL,GEN,BOLA RAGHURAMA SHETTY,M,,,BJS,4303.0
2518,Karnataka,1972,143,4,KARKAL,GEN,PERODY VITTAL SHETTY,M,,,IND,2214.0
2519,Karnataka,1972,143,5,KARKAL,GEN,Y. THANYAPPA,M,,,IND,340.0
2520,Karnataka,1972,144,1,MOODABIDRI,GEN,DAMODAR MOOLKI,M,,,INC,25121.0
2521,Karnataka,1972,144,2,MOODABIDRI,GEN,AMARNATH SHETTY,M,,,NCO,12727.0
2522,Karnataka,1972,144,3,MOODABIDRI,GEN,PERODY VITTAL SHETTY,M,,,IND,836.0
2523,Karnataka,1972,145,1,SRINGERI,GEN,K. N. VEERAPPA GOWDA,M,,,INC,25807.0
2524,Karnataka,1972,145,2,SRINGERI,GEN,H. V. SRIKANTA BHATTA,M,,,BJS,10226.0
2525,Karnataka,1972,145,3,SRINGERI,GEN,DYANANDA RAMAPPA KALLE,M,,,SOP,9261.0
2526,Karnataka,1972,146,1,MUDIGERE,SC,G. PUTTUSWAMY,M,,,INC,24425.0
2527,Karnataka,1972,146,2,MUDIGERE,SC,B. M. SHAMANAIKA,M,,,NCO,3676.0
2528,Karnataka,1972,147,1,CHIKMAGALUR,GEN,E. E. VAZ,M,,,INC,21288.0
2529,Karnataka,1972,147,2,CHIKMAGALUR,GEN,C. R. SHIVANANDA,M,,,NCO,7528.0
2530,Karnataka,1972,147,3,CHIKMAGALUR,GEN,B. GOVINDA RAJU,M,,,IND,1834.0
2531,Karnataka,1972,147,4,CHIKMAGALUR,GEN,K. P. R. PRABHU,M,,,BJS,1392.0
2532,Karnataka,1972,147,5,CHIKMAGALUR,GEN,B. A. KRKSHNEGOWDA,M,,,SWA,485.0
2533,Karnataka,1972,147,6,CHIKMAGALUR,GEN,S. V. T. GUPTA,M,,,SOP,147.0
2534,Karnataka,1972,148,1,BIRUR,GEN,M. MALLAPPA,M,,,INC,20333.0
